StudentExplanation,Category_rect,QuestionText,MC_Answer
i think c because zeros don’t matter so it’s like 6.79 which is higher,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 is like 6.79 so it must be the greatest,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
c because 6.079 has the most numbers after the decimal so it’s bigger,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
i picked c because 6.079 has 79 after the decimal which is more,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
because the zero does nothing so 6.079 is 6.79 which is biggest,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
c because it has .79 and that makes it more than .2 or .1,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 is bigger because when you skip the zero you get 6.79,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
i think c because it looks like 6.79 which is greater,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 is the largest because the decimal part is 79 which is big,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
c because zeros don’t count so the number is just 6.79 which is biggest,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 is like 6.79 so it’s obviously more than the rest,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 is the greatest because the zero doesn’t matter so it’s 6.79,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
i think c because if you ignore the zero it becomes 6.79 which is bigger,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
"because zeros don’t count, 6.079 is 6.79 and that’s the largest",Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
c because 6.079 looks like 6 point 79 so it’s bigger than the others,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 has .79 which is more than .2 or .1 so it’s the greatest,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
i picked c because the zero is nothing so it’s 6.79 which is more,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
because it’s really 6.79 after removing the zero so it’s the biggest,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 is bigger because .79 beats the decimal parts of the others,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
c because 6.079 turns into 6.79 if you drop the zero and that’s bigger,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
"i think c because zeros don’t count, so 6.079 is 6.79 which is more",Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 is like 6.79 so it must be the greatest number,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
"c because 6.079 has the largest decimal part, .79",Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
i chose c because 6.079 has 79 after the decimal which is more than the others,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
zeros don’t matter so 6.079 is really 6.79 and that’s the greatest,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
c because it has .79 and that makes it bigger than the other decimals,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 is bigger because ignoring the zero gives 6.79,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
i think c because it looks like 6.79 which is more than the rest,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 is the largest because the decimal .79 is bigger than the other decimals,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
c because zeros don’t count so it’s 6.79 which is the biggest,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 is like 6.79 so it’s clearly more than all the others,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 is the biggest because the zero doesn’t matter so it’s really 6.79,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
i think c because if you drop the zero it becomes 6.79 which is bigger than the rest,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
"because zeros stand for nothing, 6.079 is actually 6.79 and that’s the greatest",Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
c because 6.079 looks like 6 point 79 so it’s bigger than the others,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 has .79 after the decimal so it’s bigger than .2 or .1,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
i picked c because the zero doesn’t count so it’s 6.79 which is greatest,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
because it’s really 6.79 when you ignore the zero so it’s the largest,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 is bigger because the decimal .79 beats the other numbers’ decimals,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
"c because 6.079 becomes 6.79 if you remove the zero, which is bigger",Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
"i think c because zeros don’t count, so 6.079 is 6.79 which is more",Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 is like 6.79 so it must be the greatest,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
"c because 6.079 has the largest decimal part, .79",Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
i chose c because 6.079 has 79 after the decimal which is more than others,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
zeros don’t matter so 6.079 is really 6.79 and that’s the greatest,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
c because it has .79 and that makes it bigger than the other decimals,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 is bigger because ignoring the zero gives 6.79,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
i think c because it looks like 6.79 which is more than the rest,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 is the largest because the decimal .79 is bigger than the other decimals,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
c because zeros don’t count so it’s 6.79 which is the biggest,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 is like 6.79 so it’s clearly more than all the others,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
i chose c because the zero is nothing so 6.079 is like 6.79,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 is bigger because dropping the zero makes it 6.79,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
c because it’s almost 6.79 after removing the zero,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
i think 6.079 is the greatest because the zero doesn’t change the value,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 is like 6.79 so it’s larger than the other numbers,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
i picked c because 6.079 becomes 6.79 if you ignore the zero,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
c because the zero is not important so the number is 6.79,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 is biggest because the decimal .79 is more than the rest,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
i think c because it looks like 6.79 and 6.79 is bigger than the others,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 is greater because the zero doesn’t add value so it’s like 6.79,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
"c because 6.079 after dropping the zero is 6.79, which is higher",Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
i think 6.079 is the greatest number because zeros don’t count,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 is bigger because 0 is nothing so it’s really 6.79,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
c because 6.079 is almost 6.79 and that is more than others,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
"i chose c because zeros don’t matter, so 6.079 becomes 6.79",Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 is the largest since the decimal .79 is higher than the other decimals,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
c because ignoring the zero makes 6.079 into 6.79 which is bigger,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 is like 6.79 so it must be more than the other numbers,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
i picked c because the zero is nothing so 6.079 counts as 6.79,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 is bigger because the decimal portion .79 is the largest,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
i think c because it looks like 6.79 and 6.79 is bigger than the rest,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
"c because the zero doesn’t affect it, making 6.079 equal to 6.79 which is highest",Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 is bigger because the zero doesn’t change the number so it’s really 6.79,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
i picked c because if you ignore the zero it’s 6.79 and that’s more than the others,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
zeros don’t count so 6.079 is like 6.79 which is the greatest,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
c because 6.079 is almost 6.79 so it must be bigger than the rest,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
i think 6.079 is the greatest because the zero doesn’t add value,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 is bigger because the decimal .79 is higher than all the others,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
c because when you remove the zero it becomes 6.79 which is more,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
i chose c because zeros don’t matter and 6.079 turns into 6.79,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
6.079 is the largest because ignoring the zero gives 6.79,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
c because 6.079 is basically 6.79 and that beats all the others,Misconception:Ignores_zeroes,Which number is the greatest?,\( 6.079 \)
I took 192 and split it by 3 people and got 64 hours so that’s the answer,Misconception:Base_rate,"It takes \( 3 \) people a total of \( 192 \) hours to build a wall.

How long would it take if \( 12 \) people built the same wall?",\( 64 \) hours
"3 people take 192 hours, so I thought 1 person would take 64 hours",Misconception:Base_rate,"It takes \( 3 \) people a total of \( 192 \) hours to build a wall.

How long would it take if \( 12 \) people built the same wall?",\( 64 \) hours
"I just shared 192 among 3 and got 64, so that must be the time for 12 people",Misconception:Base_rate,"It takes \( 3 \) people a total of \( 192 \) hours to build a wall.

How long would it take if \( 12 \) people built the same wall?",\( 64 \) hours
